_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,review_en
2905788740,FALSE,finalized,3,12/25/2020 17:31:36,somewhat_helpful,0.3367,37608,كان عاجبنى قبل ما اعرف نهايته كان ممكن اديله 4 !,It was Aajpny before I know what the end was possible Adelh 4!
2905788741,FALSE,finalized,3,12/25/2020 17:31:36,somewhat_helpful,1,9677,تحفه تفاصيل كتابته خرافه حتى مش ممكن القيلم يطلع بجمال الروايه,Writing details lined up sheep mesh possible Alqilm seen the beauty of the novel
2905788742,FALSE,finalized,3,12/25/2020 17:31:36,somewhat_helpful,0.6735,33859,اجمل مافيها هو كل مالا يشابه احمد خالد توفيق. اعجبني بشده طريقة عيش مواطنين يوتوبيا,The most beautiful Mavera is all money resemble Ahmed Khaled Tawfiq. I liked strongly the way citizens live UTOPIA
2905788743,FALSE,finalized,3,12/25/2020 17:31:36,somewhat_helpful,0.6735,43578,بالكاد تستحق النجمتان و هذي هي آخر روايات مراد التي سأقرأها فلا شيء يدعو أكثر لاحتمال فقره اللغوي و سطحية الشخصيات,Hardly worth Alndjemtan and these are the last novels that Murad Soqroha nothing more calls for the possibility of linguistic and superficial vertebra figures
2905788744,FALSE,finalized,3,12/25/2020 17:32:09,somewhat_helpful,0.6735,9292,صحابي كلهم بيقولو تراب الماس احلى معنديش مشكله بس الفيل الازرق احلى في شوية حاجات اولا الجمل في الفيل الازرق اقوي من تراب الماس غير ان قصة الحب فيها مدياها ميزة اكتر بس تراب الماس احلى فى القصة و الكوميديا,Sahabi all Bicolo dust diamond sweeter Mandah problem sweeter blue elephant Bs in a little needs first sentences in the blue elephant stronger than the dust of the diamond is the love story in which Mdiaha feature Aktar diamond dust Bs sweeter in the story and comedy
2905788745,FALSE,finalized,3,12/25/2020 17:32:09,helpful,1,22918,"لقد احترت كثيرا فى تقيمى لهذه الرواية- كان تقيمى مضرب مثلما كنت و انا اقرأ الكتاب، احيانا كانت براعة الكاتب و بلاغته و دقة وصفه تجعلنى اشعر بأننى فى المشهد، حينما كان هيبا فى البحر احسست ان رزاز البحر يلمس وجهى مثلما كان يلمس وجهه بل حسست الماء يلمس كعبى مثلما كان يلمس كعبيه! مشهد مقتل هيباتا لا يزال فى ذاكرتى، دمعت عيناى حيناها!. ولكن كانت هناك ما يزعجنى فى الرواية:. -احيانا كنت اجد تفاصيلا لا داعى لها، بل كانت من كثرتها مملة.. -كنت احيانا اشعر بمراهقة متأخرة او خيال جنسى مريض.. -اتهام الله بأشياء غريبة-ولو كان سطرا-. -النهاية مفتوحة و بعض الاشياء ظلت مبهمة!. ماذا حدث لنسطور؟. هل عادت مارتا!؟. هل ترك هيبا الرهبنة او المسيحية كلها؟. هل هذا ما تعنيه كلمة ""حرا"" آخر كلمة فى الرواية؟. ماذا كان اسم هيبا قبل ان يطلق على نفسه هذا الاسم؟","I was confused a lot in RATING this Alroaah- was RATING racket just like you and I read the book, sometimes was the versatility of the writer and his eloquence and described accuracy Makes me feel at the scene, when he was a flame in the sea felt that spray the sea touches my face as he touches his face, but Hsst the water touches the soles as it was touching his ankles! Scene of the killing Hibata is still in my memory, tears in my eyes Henaha !. But there was what bothers me in the novel :. -Ahiana you find detailed the unnecessary, but were plentiful boring .. Sometimes I feel -kint Bmrahqh late or sick sexual fantasy .. God -adtham strange things-even if Stara-. -Alnhih open and some things have remained opaque !. What happened to Nestorius? Are you back Marta!?. Did you leave or Hepa monastic whole Christian? Is this what you mean another word for word ""free"" in the novel? What was the name of the flame before calling himself this name?"
2905788746,FALSE,finalized,3,12/25/2020 17:32:09,somewhat_helpful,0.6633,13185,لا وحشة فى قبر مريمة . ملحمة رائعة لدرجة انى مش قادرة اوصف جمالها ياه على الوصف و التشبيهات و الرسم بالكلمات. امتعتنى بديهيه مريمة و ابتهجت لافراح العرب المخبؤة بين جدران بيوتهم فقط و انفطر قلبي لموت مريمة بالعراء هكذا فى التيه و مشدوهة بصبر على و مروره بكل هذه المحن و تماسكه. كنت عاجزة تماما امام معاناة اهل الاندلس و تنصيرهم الاجبارى و جعلهم عبيدا فى اراضى هم اسيادها. الطنطورية الفلسطينية و الثلاثية الاندلسية. رضوى عاشور انتى ازاى حلوة كده :),Do not share in the tomb of morayma. Great epic degree I mesh able to Describe the beauty YAH description and similes and painting with words. Amtatny intuitive morayma and cheered for the joys of Arab Almbah between the walls of their homes only and Anaftr my heart to death morayma in the wilderness so out in the cold and patiently aghast at and passing through all these tribulations and cohesion. I was totally powerless in front of the suffering of the people of Andalusia and convert them and make them compulsory as slaves in the territory they are their masters. Tntorah Palestinian and triple Andalusian. Ashour Radwa Ante sweet like that :) Kasai
2905788747,FALSE,finalized,3,12/25/2020 17:32:09,somewhat_helpful,0.6735,8455,أسلوب احمد مراد ممتاز وتطور عن الاول. والحالة النفسية فى البداية لم تكن تستحق هذه النهاية المخيبة للآمال,Ahmed Murad style excellent for the development of the first. The psychological situation in the beginning were not worth the end disappointing
2905788748,FALSE,finalized,3,12/29/2020 19:55:58,helpful,1,45906,من أروع ما قرأت لمصطفى محمود .. !,From the coolest thing I read Mustafa Mahmoud ..!
2905788749,FALSE,finalized,3,12/29/2020 19:55:58,unrelated,0.3438,51243,في قهوة أحلام مستغانمي ننعتق كالسكر انبهارا. فما بالها أحلام والقهوة البارده نسيان؟؟ والتي عجزت عن الانصهار فيها,In coffee Mosteghanemi dreams Nnatq such as sugar bedazzlement. What dreams of mind and forget ?? coffee cold Which failed fusion where
2905788750,FALSE,finalized,3,12/29/2020 19:55:58,helpful,1,969,ست ساعات قراءة متواصله و مش قادرة أنام قبل ما أخلصها ... متوقعتش أني هستمتع كده ..بجد أكثر من رائعة .. فكرة الكتاب و أسلوب الكاتب فعلا أنا منبهرة .. أندمجت مع تفاصيل الحياة فى الفيلبين و صور و تناقضات للمجتمع الكويتي .. كمية تفاصيل و مشاعر عبقرية ..الرواية تستحق فعلا البوكر,"Six hours reading and mesh capable of continuous sleep before what Okhalsa ... Mtoukach I Hustmta like that ..bjd more than wonderful .. the idea of ​​the book and the style of the writer actually .. I am fascinated with the details of life merged in the Philippines and photos, and the contradictions of the Kuwaiti society .. the amount of details and feelings of genius ..alroaah really worth poker"
2905788751,FALSE,finalized,3,12/29/2020 19:55:58,not_helpful,0.6562,59661,أنا أيضاً رأيتها يا مريد = ),"I also saw her, my Mureed =)"
2905788752,FALSE,finalized,3,1/5/2021 9:29:02,somewhat_helpful,0.6598,23771,كتاب غريب!!!!!!,Strange book !!!!!!
2905788753,FALSE,finalized,3,1/5/2021 9:29:02,helpful,0.6598,33683,الكتاب يتناول مشكلة نعيشها من سنوات و انا فى اعتقادى عشان. مشكلة تتحل يجب انت تطبق العدالة الاجتماعية لتتم عملية المساواة بين الجميع دون تفرقة. و يعتبر الفقر فى مصر قنبلة موقوتة,"The book deals with the problem of years we live, and I'm in my Ashan. A problem you must apply degrade social justice to be equality between the process of everyone, without distinction. And poverty is a ticking time bomb in Egypt"
2905788754,FALSE,finalized,3,1/5/2021 9:29:02,helpful,1,58913,"حين تقدم لك السياسه بمرها و ألمها و سقمها على هيئة طبق من الشيكولاته الادبيه اللذيذه!!. يتميز عز الدين شكري و يتألق في تذويب السياسه لأدب ,,, توقعاته في الروايه تحدث الان !! رؤيته ثاقبه ومنطقيه جدا !! وغيرت نظرتي في كثير من الامور ... عز الدين شكري منطقي في الروايه و منطقي و مرتب في تسلسل الاحداث , ومنطقي في تطور العلاقات بين الابطال وكأنه يشكل قطع بازل ,, لن تجد مفاجأت في العلاقات بين ابطال روياته , لا اعرف ان كان هذا عاملا سلبيا ام مريحا !!. بطل الروايه كان مجرد كاميرا متحركه , اظن ان سبب وجود شخصية ( نور ) في الروايه , هو اضفاء بعد انساني على تلك الكاميرا - برغم عمق تقديمها و تصويرها -. برع الكاتب في تقديم شخصية القطان ,, و برع في تفسير العديد من تصرفاته و تقديم طريقة ادارته للأمور , والقطان هنا نموذج مقارب تماما لتلك النوعيه من الحكام قاتلي الاحلام , مسيرو الامور التي لطالما عانينا منهم ...","While offering you Bmrha politics and pain and Sagmha in the form of a dish of chocolate literary delicious !!. Izz al-Din is characterized by Shukri and starring in dissolving the politics of literature ,,, his expectations in the novel are happening now !! His vision and insight into the very logical !! And changed my view in many things ... Izz al-Din Shukri logical in the narrative and logical and arranged in the sequence of events, and logical in the evolution of relations between the heroes and the like is a cut Basel ,, will not find surprises in the relations between the heroes Royate, I do not know that this was a factor negative or comfortable !!. The protagonist was just animated camera, I think that the reason a personal presence (Nur) in the novel, is imparted a human dimension to the camera - despite the depth of the submission and photographed -. Author excelled in providing personal Qattan ,, and excelled in the interpretation of many of his actions and his administration to provide a way of things, and Al-Qattan here completely asymptotic model for quality of those dreams rulers killers, Msero things that have long suffered them ..."
2905788755,FALSE,finalized,3,1/5/2021 9:29:02,somewhat_helpful,0.3402,42152,كم هو مُحَيّر تقييم هذا الكتاب .. !!. تجربتي الثانيه مع الكاتبه ،، جذبني العنوان أكثر مما جذبني المضمون. شعرت للحظات كثير بأنني اقرأ #أحببتك أكثر مما ينبغي لكن بلسان ذكوري ... آلمني .. أعترف //. ** عرا حقارة الرجل الشرقي بلسانه // كم أنت حقير يا شرقي :(. وكم كرهتك يا عبد العزيز ..,"How much is puzzling evaluation of this book .. !!. My experience with two o'clock typist ,, title attracted me more than it attracted secured. I felt a lot of moments that I have read # loved too but masculine tongue ... .. hurt me confess //. ** aera east vilest man with his tongue // how much you vile O east of :(. How Ltk O Abdul Aziz .."
2905788756,FALSE,finalized,3,1/5/2021 9:29:51,helpful,0.6598,30616,"الروايه عموما كويسه مختلفتش عن الروايه اللى قبلها كتير ""الفيل الازرق"" حتى حسيت ان احمد مراد لسه مطلعش من المود بتاعها وكتب ""تراب الماس "" على طول فحستها كوبى فى حاجات كتير يعني نفس الاطار اللى حاطط فيه الاحداث اطار الغموض والتشويق وعلى نفس البوينت اللى هيا محور الروايه برضو الاسلوب مختلفش كتير فى شوية ملاحظات كده اولا ليه ديما احمد مراد بيدخل المخدرات والجنس والالفاظ البزيئة فى رواياتو عارفين ان دا الواقع مع انى شايفاه اوفر حبتين معقوله كل حاجه فى المجتمع دا ماشيه على الثلاثه محاور ""المخدرات-الجنس-الواسطه"" انا مش بقول ان الروايه وحشه بالعكس شايفاها خدت مجهود كويس ومش بقارن الروايتين ببعض بس فعلا مفيش تغير كبير غير هيا النهايه واضحه وسعيده. الميزة اللى شفتها فى الروايه انها ضافتلى معلومات حياتيه كتير وشوفيه تواريخ كانت غايبه عنى واستمتعت بيها جدا","The novel is generally Cuesh Mokhtfatth about the novel Elly before very much, ""Blue Elephant"" until I felt that Ahmed Mourad Lessa Mtsh from Mod Ptalla wrote ""dust of diamonds"" along Vhsthe Cuban needs very much means the same frame Elly Hatt the events as part of the mystery and the thrill of the same Alboynt Elly Haya the focus of the novel Bradw style Mokhtlvh very much in a little remarks like that first les Dima Ahmed Mourad Badechl drugs, sex and wordy Albzaih in Roaiato, knowing that da reality with I Haeffah Over Hptin reasonable every need in the community da Mashya on the three axes of ""drug-sex-instrumentality"" I am not saying that the novel and vice versa Haeffaha share Khaddt effort Kues mesh Bakarn some two novels actually Bs Mafeesh is a big change come on the end, clear and happy. Elly feature lip in the novel it Davcly life information very much and Chauvet dates were meant Gaiba and enjoyed a very omitted"
2905788757,FALSE,finalized,3,1/5/2021 9:29:51,helpful,0.6598,42052,لا اظن بأنني سأغفر لو كنت يوما ما مكان جمان ، لم تكن خيال او مجرد رواية هى جزء من واقع حقيقى .. كرهت ضعفها لكن كان مبرر من قبل الحب .. أكره عزيز . لم يكمل بعد. .. ممكن فى يوما ما أكمل الريفيو. لكن الان لا أظن,"I do not think I will forgive you if someday place Geman, were not the imagination or just a novel is part of the reality of a real .. hated weakness but it was justified by the love .. I hate Aziz. Not yet complete. .. as possible in one day completed Alrivuo. But now I do not think"
2905788758,FALSE,finalized,3,1/5/2021 9:29:51,somewhat_helpful,0.6804,47346,كتاب خفيف ينتقد بعض عادات مجتمعاتنا العربية ، اعتبره كتاب مناسب للسفر,"Light book criticizes some of the habits of our Arab societies, considered an appropriate travel book"
2905788759,FALSE,finalized,3,1/5/2021 9:29:51,unrelated,0.6598,63827,مرار بطعمِ العرق.,Murar taste sweat.
2905788760,FALSE,finalized,3,1/5/2021 9:30:30,not_helpful,0.6598,41234,مختل عقلياا ونفسياا,Different Akliaa and Nevsiaa
2905788761,FALSE,finalized,3,1/5/2021 9:30:30,helpful,1,8337,"لسه مخلصاها النهاردةالفجر :) .... اخر 100 صفحة,. انا ممكن اقرا الرواية مرتين تلاتة علشانهم بس. من اول ما قريت اول رواية لاحمد مراد. وانا بقول عليه -نحات مشاهد-. ركز في الرواية ككل ... هتلاقي انها عبارة عن مشاهد سينما, مش فصول في رواية. عجبني اوي اسلوب السرد والوصف. في المناطق اللي سافر فيها لعالم البرزخ - اخد الفيل الازرق-. تركيبة الحلم نفسها وتداخل الهلوسات وطريقة وصفها ممتعة جداااااا. كنت حاسة اني شوية كده وهقوم امشي معاه في الاوضة. كان اسلوب -السهل الممتنع-. لكــــــــــــــن. عنده مشكله دايما في النص الاول من اي رواية,. دايما بتحس بملل وعدم ترابط للافكار ومفيش عقدة اتكونت ... لحد ما تتنقل للنص التاني. وفيها و بمعنى الكلمة -. انفاسك بتتحبس من سرعة وايقاع الاحداث -. الرواية ككل مش وحشة والفكرة جديدة. وان كانت النهاية مبهمة وتقليدية. -كنت متوقعة حاجة جديدة .. ومش صعب علي كاتب بمهارته حاجة زي كده. مثلا :. في الاخر البطل يطلع هو المريض النفسي. وكل اللي بيحصل ده هلوسات من دماغة. وهو اللي قتل مراته لما اكتشف خيانتها -. ....... او حاجة زي كده. الموضوع زي ما بدأ في عقله ينتهي في عقله. بس , ماعلينا ... في الاخر . ممكن ما تطلعش بهدف قوي من الرواية. لكن اكيد هتستمع بيها ... , وده الحد الادني من نجاح اي كاتب","Lessa Makhlsaha :) Alnhardhalfjr .... The last 100 pages ,. I read the novel twice as possible or three Ahanhm Bs. The first thing I read the first novel by Ahmad Murad. I am saying it -nhat Mhahd-. Focused in the novel as a whole ... Htlaqa It is a cinema scenes, mesh chapters in the novel. I liked the style of Levi narrative and description. Who traveled in the areas of the world of the isthmus - Wakhed Elephant blue-. Dream itself combination and overlapping hallucinations and method described fun Jaddaaaaaa. I sense I am a little like that, and I walk with him in Ehgom Alaodh. Style was -alshl Almmtna-. But. Always has a problem in the first text of any novel,. Always Pths bored and lack of coherence of ideas and Mafeesh knots ... Atcont limit what move to text other middle. And in which the sense of the word -. Btaathabs of the speed of your breath and the rhythm of events -. The novel as a whole mesh and share a new idea. And that the end was vague and traditional. -Kint unexpected need for new .. and mesh Saab Ali is a writer for his skill need uniforms like that. For example:. In the other hero is seen the patient psychological. And all who byehsal de ravings of his brain. He was killed who discovered what frequency of cheating -. ....... or need uniforms like that. Thread like what began in his mind ends in his mind. Bs, Maalana ... in the other. What possible Ttsh with the aim of a strong novel. But downright Htistma omitted ..., and de minimum of the success of any writer"
2905788762,FALSE,finalized,3,1/5/2021 9:30:30,helpful,0.6598,25401,"أعجبتني الرواية وربط الاحداث والتسلسل جميل. ما يدعوا الى التساؤل رغم اختلاف الكنائس هو الاتفاق على بعض الكلمات مثل ""نعاج الرب"" و ""حضيرة الرب"" وغيرها من الكلمات التي اعتقد ان فيها بعض التصغير لادمية العبد. راق لي الوصف الدقيق في بعض الاحداث.","I liked the novel and link events and beautiful sequence. What call into question despite the different churches is to agree on some of the words such as ""Lord ewe"" and ""entente Lord"" and other words that I think some of them out of the severed slave. I liked the exact description in some events."
2905788763,FALSE,finalized,3,1/5/2021 9:30:30,somewhat_helpful,0.3402,64266,تدرك مع قمر على سمرقند أنك تبحث عن المزيد من الاسئلة المتقدة، لأن الزمن الباهت لايحمل أجوبة تكفي دهشتك.. *قصة نور الله كانت أقرب لقلبي من تفاصيل قصة علي.,"Aware with the moon on the Samarkand you are looking for more questions burneth, because time dim enough answers does not hold the astonishment .. * the story of God's light was closer to the heart of the details of the story."
2905788764,FALSE,finalized,3,1/5/2021 9:39:56,helpful,0.6598,4766,"قلما يحوز كتاب على احترامي بالشكل الذي يفرض علي عدم تقييمها حتى انتهائها ... ساق البامبو فعلت ... هي رواية التفاصيل دون منازع , شيء ما كان يعتصر قلبي طيلة القراءه. حفرت على قلبي دروس كثيرة. أهمها ان لكل (قدمين ويدين رأس وعينان) لكل من هو على صورة انسان. روح وعائلة ووطن ومشاعر وحكايا اعتقادات وافكار لا مبررة. كل انسان هو عالم بأكمله نجهله , ويستحق الاحترام لا لشيء سوا لآنه انسان. بل ان حتى مادونه جدير بالاحترام ... لم أنتهي من الرواية بمجرد اغلاق الكتاب لكنها ظلت ترافقني في كل مرة ارى فيها وجهاً من الفلبين .. أو اسمع عن حكاية من الكويت !","Rarely has a book on the way that imposes respect on not assessed until completion ... I did ... stalk of bamboo is a novel detail unchallenged, something that was squeezed my heart throughout the reading. Etched on my heart the lessons of many. The most important that each (two feet condemns the head and eyes) for each of it is the image of man. The spirit of family and homeland, feelings and beliefs, tales and ideas are not justified. Every man is the whole world Njhlh, and deserves respect for nothing to Sawa he is human. But that even Madunh worthy of respect ... I did not finish the novel as soon as the closure of the book but remained Travgueni every time I see the face of the Philippines .. or hear about the story of Kuwait!"
2905788765,FALSE,finalized,3,1/5/2021 9:39:56,somewhat_helpful,0.6804,32220,الحقيقة هيه رواية سودا وسودا جدااا كمان بس ممتعه جدا الحقيقه والفاظها مهذبة جداااااا ويحسب للكاتب طبعا قدرته ع انه يصورلك مواقف قذره جدا من غير ما يستخدم لفظ واحد يخدش الحياء,"Hey truth novel Suda and Suda Jaddaaa violin Bs very enjoyable truth and polite Jaddaaaaaa and add to their wording is calculated writer of course, his ability p he Asourlk very dirty positions other than what one uses the term modesty"
2905788766,FALSE,finalized,3,1/5/2021 9:39:56,somewhat_helpful,0.6804,61334,الرواية جميلة طريقة عرض العبودية ومقاومة فئة قليلة تكاد لا تذكر للعبودية وازاي الناس كانت بتحارب التغيير باستماتة في المجمل رائعة لكن المشاهد الجنسية محشورة حشر اعتقد لو كان اختصر شوية كانت هتبقى اجمل بس ع كل الرواية تستحق القراءة,Beautiful novel view of slavery and the resistance of a few almost negligible slavery people and Kasai was the Warring change in desperate but overall fantastic sex scenes crammed thought squeezed if he cut short a little was the most beautiful straying all novel Bs p worth reading
2905788767,FALSE,finalized,3,1/5/2021 9:39:56,somewhat_helpful,0.3402,48220,"شعرت بالرومانسية اثناء القرأة و بالتفاههة بعد الانتهاء منها, كل ده كتاب 1600 صفحة من الرومانسية فقط كتير ..... كتير جدا, رواية اشبة بالمسلسلات التركى حلقات كتير بدون هدف مش فاهمة ليه وليد يخبي السبب اللى كان هينقذه من دخول السجن عشان ده يبقى سبب ينكد على الي جايبنا به و تبني عليه المؤلفة قصة مكونة من 1600 صفحة","I felt romantic during Alqroh and Baltvahah after finishing them, all this book 1600 pages of romance only very much ..... very, very, a novel like Turkish soap operas rings very much without a goal I do not understand Les Walid Akhbay reason Elly was Henqzh from entering the prison Ashan de remains reason to Jeebena on LinkedIn and its adoption by the author made up the story of the 1,600-page"
2905788768,FALSE,finalized,3,1/5/2021 9:40:52,helpful,1,2418,رواية أكثر من رائعة واسلوب جيد جدا تحدث الكاتب فيها عن مشكلة تواجه بلاده وهى ا?صغاء إلى مايقوله ا?خرون وكان نتيجة ذلك ظلم عيسى او هوزيه وتشتته بين الاديان و بين ا?نتماء لوطن واحد ولكن على ا?قل حصل على الاستقرار مع عائلته التى تفخر به وايضا مع ميرلا التى لطالما احبها فى صمت,"A novel more fascinating very good style writer which talked about the problem facing his country which is a? Sghae to say which of? Other contributors and was the result of this injustice Isa or Jose and untargeted between religions and between the? Affiliation to one nation, but on the? Say got stability with his family which is proud and also with Mirla that as long as I love it in silence"
2905788769,FALSE,finalized,3,1/5/2021 9:40:52,helpful,1,56795,تجربة جديرة بالتأمل. أكثر ما يُشعرك بالكلمات هو صدق قائلها و لهذا تتعايش مع كلماته و مشاعره الصادقة التى رواها عنه الكاتب. شعرت فى تجربته الواقعية التى رواها عنه كاتب الرواية بمعنى لُطف الله الحقيقى فى حياته ، الله تولاه بلُطفه و رعايته فى كل حياته حتى ما فعل بها من مصائب عدة ، سبحانك ربى ما أعظمك و ما أرحمك بعبادك .. هذه الرواية الواقعية جديرة بالتأمل حقا و تستطيع أن تستقى منها الكثير من المعانى و القدرة على التغيير. التهمت صفحاتها التى تعددت الستمائة صفحة فى يومين فقط حباً لمعرفة ما آل اليه حاله. بالرغم من أخطائه الفادحة التى ارتكبها و لكن حبه للتغيير و مثابرته على التغيير و مساعدة أهله و عونهم له و جمعية المدمنين المجهولين و كل هذه المعان جديرة بالتأمل حقا. من الكتب التى تقرأها و تستوقفك حتى تتأملها فهى لا تمر عليك مرور الكرام,"Worthy of meditation experience. What makes you feel the words most is the sincerity of Qailha and this co-exist with his words and feelings sincere, which was narrated by the author. He felt his experience in the realism of the novel, which was narrated by his sense of God's kindness the real writer in his life, God, and he took his kindness in his care all his life until he did it from several misfortunes, Glorified Lord and what I will extol what Orahmk Babadk .. This realism novel worthy of contemplation, and you can really that many of them derived from the meanings and the ability to change. It devoured its pages, which varied in the six hundred pages just two days love to see him all the same. Despite the grave mistakes committed by his love but to change and perseverance to change and help his family and his Onhm and Narcotics Anonymous Society and all these Elmaan really worthy of contemplation. Of books and reading Tstoagafk so they do not pass pondered them you unnoticed"
2905788770,FALSE,finalized,3,1/5/2021 9:40:52,helpful,0.6598,29235,اول رواية اقراها و من احسن الروايات اللي قريتها,The first novel and read it one of the best novels Elly village
2905788771,FALSE,finalized,3,1/5/2021 9:40:52,helpful,0.6598,5420,احببت واقعيتها ..يزداد انجذابي لها كلما تعمقت داخل الصفحات ..ويزداد اندهاشى بمفاجاتهاو متعتها كلما شارفت على الانتهاء من قراءة كلماتها ^_^,I love realism ..yazdad her Angmaba The deeper into the pages ..oyazdad marveling Bmfajathao joy whenever nearing completion of reading the words ^ _ ^ '
2905788772,FALSE,finalized,3,1/5/2021 9:42:11,helpful,0.6598,40599,افضل من احببتك اكثر مما ينْبغي لانها تظهر ما كان عزيز يخفيه رغم تناقض مشاعره وعدم معرفته ما يريد ، ولكن الكاتبة اوضحت ذلك بأسلوب رائع. (؛؛؛ love ittttt,"Better than I loved you more than it should show what Aziz was to hide despite contradictory feelings and not knowing what he wants, but the writer said that a wonderful way. (;;; love ittttt"
2905788773,FALSE,finalized,3,1/5/2021 9:42:11,helpful,1,3695,"شجرة البامبو أو الخيزران كما تسمى في الكويت ...كاوايان في الفلبين لوكنت مثلها لا انتماء لها ..نقطع جزءاً من ساقها نغرسه بلا جذور في أي أرض لايلبث الساق طويلا حتى تنبت له جذور جديدة تنمو من جديد في ارض جديدة بلاماض ...بلا ذاكرة لايلتفت إالى اختلاف الناس حول تسميته.... هكذا قدم الكاتب روايته ...لقد أعجبت كيف استهل الرواية بأنها مترجمة وافتتحها بنبذة عن المترجم ومن ثم بكلمة له لقد شدهت لدرجة رجعت أتأكد هل فعلا سعود السنعوسي هو الكاتب أم الرواية مترجمة !!لم أفهم في البداية...ليتضح في النهاية أنها ليست إلا جزء من الروايةوماهي إلا مقدمة لتقول لك الكثير وتفتح جرحا في هذا المجتمع ويقلب فيه مواجع كثيرة .... اقتباسات:""الأديان أعظم من معتنقيها "". ""علاقتك بالاشياء مرهونة بمدى فهمك لها"" إسماعيل فهد العيسى. ""لا يوجد مستبدون حيث لايوجد عبيد"". تسلط البعض لايمكن حدوثه إلا عن طريق جبن الآخرين"". حياة ليست مكرسة لهدف حياة لاطائل من ورائها هي كصخرة مهملة في حقل بدلا من أن تكون جزءاً من صرح""","Bamboo tree or bamboo as it is called in Kuwait in the Philippines ... Cauayan If you were not like her affiliation ..nqta part of her leg Ngrsh without roots in any land for a long Ilbt leg until his sprout new roots grow again in a new land without Oad ... the memory Aalf different people around in percentage named .... so the writer presented his novel ... I was impressed by how the novel began as a translator and interpreter was opened for a brief and then I have a word to him Hdht is so sure you actually returned Saud al-Sanousi is the writer of the novel translated or not !! I understand in the beginning ... to clear in the end it is only part of Alroaahomahe only a prelude to tell you a lot and open a wound in this society and stir the many woes .... quotes: ""the greatest religions of believers."" ""Your relationship depend on the extent of the things you understand them,"" Ismail Fahd Al-Issa. ""There is no dictators where he does not have slaves."" Some shed can not happen only through the other cheese. ""Life is not dedicated to the goal of life Atail from behind is a rock neglected in a field rather than be part of the edifice"""
2905788774,FALSE,finalized,3,1/5/2021 9:42:11,somewhat_helpful,0.6804,31987,رواية جيد وفكرة جديدة أحببت فكرتها ورأيت بعض من هذه التوقعات تحدث بالفعل الآن وأدعو الله الا تكتمل باقي التوقعات. لم يعجبني أسلوب السرد شعرت أنها يمكن ان تكون كتاب جيد للأقتباس منها ليس أكثر. وأيضا كانت مملة الي حد ما,A novel and a good new idea I liked the idea and I saw some of these expectations are already happening now and I pray to God not complete the rest of the expectations. I did not like the narrative style felt like it could be a good book to quote them no more. And it was also boring to some extent
2905788775,FALSE,finalized,3,1/5/2021 9:42:11,helpful,0.6598,17585,أكثر ما أعجبني بهذه الرواية هو خروج أحلام من إطار القصة و اضافتها للكثير من العبارات الجميلة. أما القصة نفسها فليست مدهشة كثيرًا,What I liked this novel is the most out of the dreams of a frame story and add them to a lot of beautiful phrases. The story itself are no so much amazing
2905788776,FALSE,finalized,3,1/5/2021 9:43:01,unrelated,0.3402,29386,رائعـــــــة,Great
2905788777,FALSE,finalized,3,1/5/2021 9:43:01,not_helpful,0.6598,20256,مقزز جدا الغباء والخضوع والاستسلام والذل والضعف خاصة إذا كان تحت مسميات راقية كالحب والوفاء ..,"Very disgusting stupidity and submission, surrender and humiliation and weakness especially if under the names of upscale and meet .. like love"
2905788778,FALSE,finalized,3,1/5/2021 9:43:01,somewhat_helpful,1,20396,الرواية تمثل ضغف المراة العربية عندما تعشق ..باسم احببت حبة لها,The novel represents Dgv Arab women when they love ..basm I love her grain
2905788779,FALSE,finalized,3,1/5/2021 9:43:01,not_helpful,0.6804,22802,أسخف ما قرأت. إذا كان لدى الكاتب مشكلة مع الرهبان ومع المسيحية ما ذنبنا لنقرأ رأيه المبتذل جدآ,Silliest what I read. If the writer has a problem with the monks of Christianity and with what our sin to read his opinion is very cliché
2905788780,FALSE,finalized,3,1/5/2021 9:43:58,unrelated,0.6598,19511,ااا,AAA
2905788781,FALSE,finalized,3,1/5/2021 9:43:58,somewhat_helpful,0.6804,31049,تراب الماس... مكتوبة بطريقة جيدة والحبكة ممتازة ... أفضل من فيرتيجو ... بغض النظر عن أشياء كثيرة كالكتابة بالعامية .......... وغيرها ..,"Diamond dust ... written in a good way and the plot is excellent ... better than ... Vertigo, regardless of many things such as writing in colloquial .......... etc .."
