_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review,rating,ratings_combined
2905788194,False,finalized,3,12/23/2020 08:58:04,helpful,1.0,,58322,عبقرية الخروج بتوقع للاحداث. الاسلوب سلس وممتع,4.0,pos_rating
2905788195,False,finalized,3,12/23/2020 08:58:04,helpful,0.6632,,9407,مميزة ابداع ....,2.0,neg_rating
2905788196,False,finalized,3,12/23/2020 08:58:04,helpful,0.6632,,4432,ان لفظت الديار أجسادنا قلوب الاصدقاء لأرواحنا أوطان. رواية أكثر من رائعة,5.0,pos_rating
2905788197,False,finalized,3,12/23/2020 08:58:04,helpful,0.6632,,59697,"كتاب جميل ,وإن شعرت باستطراد الكاتب في احيان كثيرة الا اني عرفت ماذا يعني ان تكون فلسطيني !",3.0,neutral_ratings
2905788198,False,finalized,3,12/23/2020 08:59:00,helpful,0.6632,,28180,"أنا اليوم مسلمه، ومسؤوله عن صورةالاسلام في عيون غير معتنقيه.أنا اليوم مسؤوله مثل غيري من المسلمين عن"" الاتهامات بالتخلف والارهاب والفوضي والفساد....أنا مسؤوله عن حسن تطبيقي لتعاليم الاسلام في حياتي اليومية .عن إنشاء بيت مسلم،وتربية أطفال مسلمين،يفهمون دينهم ويتخذونه منهاجا ومسارا لحياتهم .أتدري كم هي عظيمة هذه المسؤولية؟. أعلم أني لن أكون قوية علي امتداد الرحلة .قد أتعب وقد أحيد قليلا عن الطريق.لذالك أريدك أن تأخذ بيدي وتردني الي الصواب.أرجوك،كن معي لنمضي معا إلي اخر المشوار""",5.0,pos_rating
2905788199,False,finalized,3,12/23/2020 08:59:00,not_helpful,0.6737,,10559,في الشباب قسوة في الشباب غباء في الشباب عيون لاترى,4.0,pos_rating
2905788200,False,finalized,3,12/23/2020 08:59:00,helpful,1.0,,8209,انطباعي الأول...أني لم أكن أقرأ هذه الرواية ...بل كنت اشاهدها. أحمد مراد مرعب في سرد التفاصيل وبناء الشخصيات ... شخصيات تقرأها كأنك تراها .... خصوصاً وأن نهايتها المفتوحة ..تشبه الي حد كبير نهاية الأفلام الأجنبي. جرعة التشويق في الرواية مشبعة جداً جداً. علي الجانب الأخر ...من الواضح ان الرواية بذل فيها جهد كبير. وده واضح من كمية المعلومات الموجودة .... أعجبتني مجموعة المعلومات عن لغة الجسد وعن الامراض النفسية وأعراضها. اذن فيها الإثارة وفيها المعلومات. وهما اساس ما ابحث عنه في أي رواية أقرأها. وهنا - في الفيل الأزرق - قد وجدته. لذا تستحق الأربع نجمات,4.0,pos_rating
2905788201,False,finalized,3,12/23/2020 08:59:00,helpful,0.6632,,26538,كتاب رائع,5.0,pos_rating
2905788202,False,finalized,3,12/23/2020 09:00:03,helpful,0.6632,,41723,"قبل ما ابدا فى قرأتها كنت بتمنى ان الاقى مبررات لعزيز تخلينى اقدر استوعب اللى عمله بس مبرراته كان منطبق عليها مقوله ""عذر اقبح من ذنب "". و مشكلته كلها انه مش قادر يحب نقسه اصلا عشان يقدر يحب غيره",5.0,pos_rating
2905788203,False,finalized,3,12/23/2020 09:00:03,helpful,0.6632,,64786,"من أسوأ ما قرأت. روآية كبيرة على الفآضى بصرآحة. بجد سيئة لم أستفد منها شئءءءء. جُل ما إستفدته منها هو ""أنها زآدت معرفتى بـ سكآن وسط آسيا والقليلُ من طبآعهم""!. وعن الشخصيآت التى أحببتها. نور الله وكنت مشمئز منه ولا زلت بس مغآمرآته عجبتنى. طيف تلك الفتآة التى إختفت من الروآية فجأة. وسلمى جوهر. وبالنسبة لـعلى لم يعجبنى فيه شخصه الضعيف. يعنى والده عسكرى وهو ضعيف الإبن بيطلع لأبوه ولا ايه؟. :D. والآن بعد ما قرأت هذه الرواية السيئة فقد سُدت نفسى عن باقى الروآيآت. مبقاش عندى ثقة فى الكُتّآب وروآيتِهم. الله المستعآن",2.0,neg_rating
2905788204,False,finalized,3,12/23/2020 09:00:03,helpful,0.6632,,57802,رواية مبنية على احداث وشخصيات واقعية، هي دي نقطة القوة الاساسية للكتاب. معاناة الشخصيات فيها حقيقية. دخلت عن طريقها عالم المدمن وفهمته بشكل كبير. الكتاب صادق وواقعي ومفيد مش بس للانسان مدمن المخدرات ولكن لأي انسان ادمن اي حاجة واتحكمت فيه.,4.0,pos_rating
2905788205,False,finalized,3,12/23/2020 09:00:03,helpful,1.0,,30470,"وكالعادة القفا المتين اللي بيتاخد في روايات احمد مراد :) !!! انا شايفة انها احلي من الفيل الأزرق.... الرواية واضحة، مش مبهمة... وبتشاور علي فساد الداخلية بشكل واضح جداً... والفساد في مصر عامة.... الفكرة اللي هبلتني هي لما مامته قالتله ان ابوه كان فاكر نفسه اله.. دي فكرة عميقة جدا جدا. احمد مراد بيدخل القارئ في صراع الا وهو. هل انت مع ولا ضد اللي حسين الزهار عمله ؟؟. بمعني انك لو مع، فده طبيعي عشان اللي قتلهم يستاهوا كدة، لكن لو ضد، عشان انت مش ربنا والانسانية و و و فمين هياخد حقك لو القانون فاسد !؟. بالنسبة لشخصية سارة فهي عجبتني قوي، شخصية قوية، مفعمة بالحياة!! شقية، تقيلة، لذيذة جداً... بس السؤال هنا، هل التغيير اللي حصل في حياة سارة، انها سابت الجريدة واكيد مجموعة الكفاح بتاعتها دي حصل ليه ؟؟ عشان احمد مراد anti feminist خاصة الجملة بتاعت 'انتي بنوتة كفاية مظاهرات' ولا ده عادي كدة مجرد احداث وحركات.... بالنسبة لإبراهيم اللي اتحرش بيها، كنت متوقعة انه هو.. بس الموضوع صدمني برضة.... طه بقي محتاج دكتور نفساني عشان اللي شافه مش قليل.... بس شخصيته جننتني :) اكتر شخصية اعجبت بيها من فترة طويلة... :)). لكن عندي استفسار... ايه لازمة ""حلاوة"" اللي كانت في اول القصة ؟؟. في رأيي مكنش ليها لازمة. بس الرواية عظيمة...",5.0,pos_rating
2905788206,False,finalized,3,12/23/2020 09:00:43,helpful,0.6632,,50114,كمية الجمال بكتب أحلام ماتمزح. استمتع بكل كلمة وجملة وأتمعنها,5.0,pos_rating
2905788207,False,finalized,3,12/23/2020 09:00:43,somewhat_helpful,0.6632,,2304,ساق البامبو أكثر من مجرد رواية، هي رحلة بحث عن الهوية و الذات و الله و الجذور.. هي مساءلة للقيم و إعادة تقييم للمسلمات، هي صوت بل أصوات تخبرنا، كل بطريقته، أننا رغم اختلافاتنا في العرق أو اللون أو الدين نظل كلنا متشابهين كبشر، لنا نفس الهواجس و الآمال و الأحلام..,5.0,pos_rating
2905788208,False,finalized,3,12/23/2020 09:00:43,helpful,1.0,,39063,رااااااائعة من روائع الادب لا نتحدث عن رواية تختلط فيها المشاعر عن رواية واحداث نحن نتحدث عن تاريخ. رضوى عاشور جعلتنى خلال 463 صفحة اعيش فلسطين جنوب لبنان لا اعيش مأساتهم فقط بل مأسينا جميعا .فكرة دمج تاريخ حقيقي مع قصة امرأه كونها ذلك التاريخ فكرة عبقرية ....بجد رواية من الروايات الى متعديش كده,5.0,pos_rating
2905788209,False,finalized,3,12/23/2020 09:00:43,helpful,0.6632,,29086,ated it 2 of 5 stars. !! كفكرة اه كويسة. لكن الاسلوب مبتذل للغاية. وكون الفكرة كويسة فده لا يشفع للاسلوب والالفاظ. انا عن نفسى حسيت بتقذذ وقرف وانا بقراها واللى خلانى اقراها انى قريت فيرتيجو الاول وعجبتنى بس دى صدمتنى. flag,2.0,neg_rating
2905788210,False,finalized,3,12/23/2020 09:01:10,helpful,1.0,,13901,حكاية اسرة كاملة من اولها لآخرها .. ازاي تعيش غريب ف بلدك .. ازاي تعيش بعادات و تقاليد و معتقدات غير عاداتك و تقاليدك و معتقداتك .. ازاي تقدر تنقل دينك و لغتك لطفل صغير و تغامر انك ف اي لحظة ممكن تتكشف. سليمة و سعد و حسن و مريمة و نعيم. كالعادة الاسلوب مشوق و رغم طول القصة و كتر الوصف متزهقش .. لكن النجمة الناقصة دي لشخصيات ف النص نهايتها ماخدتش حقها,4.0,pos_rating
2905788211,False,finalized,3,12/23/2020 09:01:10,helpful,1.0,,27931,في قلبي أنثى عبرية وفقت الكاتبة أيما توفيق في اختيار الاسم الذي يثير الفضول لمعرفة ذاك القلب وتلك العبرية. هو العمل الأول للكاتبة التي كان واضحا جدا المجهود الذي بذلته لتخرج تلك القصة الحقيقية بهذا الشكل. ـ سقف التوقعات : قد يكون هو مشكلتي الحقيقة في قراءة الروايات من المدح الزائد والاسم الرنان. _ استمتعت بالجزء الثاني أكثر من الأول تحديدا منذ دخول أحمد في فقدان الذاكرة. _ ريما : الشخصية الجميلة الصبورة الباكية طوال الوقت ، التي تسبق عمرها بسنوات عديدة ، ربما لو استبعدناها من الأحداث لم نجد تغييرا أو اختلافا جوهريا .. _ الأعمار الصغيرة لـ ساره و باسكال وكذلك ريما بالطبع وندى كذلك .. لم تقنعني مقارنة بالحوار الدائر بينهم. _ الأحداث والدراما خاصة في الجزء الثاني كانت هي البطل الحقيقي في الرواية طوال الوقت ، واللغة تفاوتت في بعض الأجزاء بين جزالة اللفظ وعمق المعنى وبين السهولة وفقدان الحس الأدبي ... .. هذا العمل قد يكون نقطة فاصلة في حياة الكثيرين ممن اسلامهم بالوراثه لادراك كثير من المعاني التي فقدوها بالاعتياد ... .. هذا رأيي القابل للتعديل في حينه. .. محبتي,3.0,neutral_ratings
2905788212,False,finalized,3,12/23/2020 09:01:10,helpful,0.6632,,41649,أتممت الرواية أبحث عن جديد لم أجده!,1.0,neg_rating
2905788213,False,finalized,3,12/23/2020 09:01:10,helpful,1.0,,36525,بجد كتاب تضحك وتعيط في نفس الوقت الي انت بقراء فيه..... بجد رائع بمعني الكلمه .....و انت اكيد هتلقي نفسك فيه...... بجد بيلمس احساس كل واحد فينا...... انت لو مش موجود في (أ) ، (ب) ، (ج) ، (د) ... ممكن تكون حد من الشخصيات التانيه كلنا موجودين في الكتاب بشكل او باخر بس مش عرفين نشوف نفسينا او ممكن خيفين نشوف نفسينا ....كتاب من اروع الكتب الي قراتهم انا بداءت قرائه الكتاب مبارح الساعه 9:30 وخلصت الساعه 1:00 يعني انا خلصت قرائه الكتاب في خمس ساعات .. -Shrouk,5.0,pos_rating
2905788214,False,finalized,3,12/23/2020 09:01:41,somewhat_helpful,0.3368,,9165,رائعها جدا جدا,5.0,pos_rating
2905788215,False,finalized,3,12/23/2020 09:01:41,helpful,1.0,,870,"وأخيرا أنهيت من قرائتي لرواية عشت بداخلها لمدة ثلاثة أيام لم أحترم فيها مدة التحدي ولا عدد الصفحات المقرر قرائتها يوميا، في ليلة واحدة فقط إلتهمت ما يقارب 100 صفحة، لم أشعر بها إلا عندما نظرت للساعة ووجدتها الواحدة بعد منتصف الليل ... ضحكت لضحك عيسى، وفرحت لفرحه، وإنفعلت لإنفعاله، وتضايقت علي الرواية كما تضايقت الكويت على عيسى، وإقشعر شعر جسدي لمرات عدة لا أدري لماذا ؟ وكيف ؟. لأول مرة يحدث هذا معي لمجرد قراءة رواية أبدع في كتابتها سعود السنوسي، رواية بأسلوب ووصف قريب جدا للقلب وواقعي كأنك تشاهده أمامك، تعيش بداخلها لحظة بلحظة.. عيسى/هوزيه/خوسيه/جوزيه نفس الشخص مع إختلاف التسميات، عيسى راشد عيسى الطاروف أم جوزيه ميندوزا ! الفيلبيني أم الكويتي ! إبن الزنا أم الإبن الشرعي !. رحلة بحث يعيشها عيسى راشد عيسى الطاروف، الكويتي الأصل تلك السمكة الصغيرة التي لا تعلق بأعين الطاروف، رحلة بحث عن الهوية، الحقيقة، الإنسانية، الإنتماء، الدين في مجتمعين أحدهما كويتي يرفض إستقابل إبنه وآخر فيلبيني إحتضنه بكلتا يديه، أحدهما إمتلك فيه كل شيء إلا عائلة تحتويه، وآخر إمتلك فيه عائلة وإفتقد كل شيء ... كل شيء في هذه الرواية مختلف تماما عن أي رواية قرأتها لحد الآن، أقل ما يقال عنها رائعة بل فائقة الروعة !. "" لو كنت مثل شجرة البامبو .. لا انتماء لها.. نقتطع جزءا من ساقها .. نغرسه، بلا جذور، في أي أرض .. لا يلبث الساق طويلا حتى تنبت له جذور جديدة .. تنمو من جديد .. في أرض جديدة .. بلا ماض .. بلا ذاكرة .. لا يلتفت إلى اختلاف الناس حول تسميته .. كاوايان في الفلبين .. خيزران في الكويت .. أو بامبو في أماكن أخرى """,5.0,pos_rating
2905788216,False,finalized,3,12/23/2020 09:01:41,helpful,0.6632,,4444,رواية رائعة جدا وجدا وجدا. من اكثر ما اعجبني فيها بحث كل من عيسى وميرلا عن هويته. وبحث عيسى عن الله ... أعجبني الاهداء .. الي فهمت المقصود منه في نهاية الرواية فقط. تستحق النجوم الخمس :)),5.0,pos_rating
2905788217,False,finalized,3,12/23/2020 09:01:41,helpful,0.6632,,27432,رواية جميلة تستحق أن تُضاف إلى قائمة مما قرأت و أعجبنى. بحب جداا الرواية اللى تعيشنى فى جوها و تخلينىأتعلق بأبطالها أحمد ريما ندى :) <3. كمية الهدوء و الراحة لما بعيش مع شخصياتها. الالتفات اللى جزء دايما بنسهو عنه إننا مسئولين عن صورة الإسلام فى عيون غير المسلمين,5.0,pos_rating
2905788218,False,finalized,3,12/23/2020 09:02:14,helpful,0.6632,,21274,"أحببتك أكثر ممآ بنبغي , و أحببتي أقل مما أستحق !. !أحببتُ الروآية و بشدّة , شدني فيها العديد من صفات الشاب الشرقي,والتي في الحقيقة أجهلها. غآلبآ ما أرى أن في الروآئين السعوديين , عتب على الريآض , عتب على مدينة متمسكة بالعدات و التقاليد أكثر من الدين نفسه , ف يسهر عشآقها على ضوء القمر في مدينة تحوي خلف أسوآر بيوتها مئآت قصص الحب , الممنوعه في مجتمع ك مجتمعهم .. أسلوب عبد العزيز و صفآته تشبه العديد من الشبآن الشرقيين, حيث يحللون لنفسهم ما يحرّمون لغيرهم , و لديهم أسلوب أو قنآعة بأنك أنت "" فتاه "" أما انا "" رجل "" و أي خطأ يعتبر "" طيش شباب "" أما خطأ الفتاه فيعتبر عآر على أهلها و يـمكن أن يتسبب في موتها.. عجبت لهم, و من مجتمع كهذآ ! ربمآ لدة جدي و أبي نفس القنآعات , و لكن ألآ يعلمون بأن حسآب الفتاه و الشباب عند الله سوية , فـ للفتآه أيضآ مشآعر و غريزة كالشاب , تحب أنها تحب و تنحب :). و لكن كلام عبد العزيز يؤكد بقوله لآ أنتي فتاه و انا شب "" يصحّلي اللي ما يصحلك "" , أوليست بإنسآنة هي أيضآ ! , في الحقيقة لا أريد عن يفهم كلامي بالمعنى الغلط , فأنا ضد خطأ الفتاه و الشاب على حد سوآء و لكن فكرة أن يتقبل المجتمع خطأ الذكر على أنه "" طيش "" و "" بكره يكن و يقعل "" و أن تعآقب الفتآه طول. .عمرها من نظره المجتمع و الأهل لها , فهذا ليس من العدل و بعتبر أجحآدآ بحقها !. و كنقطة ثآنية , رفض المجتمع الشرقي زوآج المحبين , إذا أنهم يعبرون هذا النوع من الزوآج خطيئة ,و يحرمونه على الرغم من إنه زوآج شرعي , محلل بالشرع و قآئم بأركآنه , :(. مآ أعجبني بشخصية جمآنة , تسآمحها مع عبد العزيز رغم إنه مبآلغ فيه و لكنني لا ألومها فإن المرأة إذا حبت أحب بصدق:). أجمل ما كتب كآن تهئة عبد العزيز لجمآنه في عيدهآ , لم أقرأ أرق من كلمآته كتهنئة :. كنت رقيقة كالسماء ... كنت نقية ... جامحه كمهرة أصيلة ... جميله كقطة شقية !... دافئة كقهوة الشتاء ... كنت لذيذ ... ياقعه , شهية ... و قد كنت أعشق كل ما فيك ... عينيك , كتفيك , شفتيك , ... ابتسآمتك البريئة ... أسألتك الغبية ... و سأظل أفعل يا جمآن ... عيد ميلاد سعيد ... Nour. 23/09/2012. Sandefjord, Norway.",5.0,pos_rating
2905788219,False,finalized,3,12/23/2020 09:02:14,helpful,1.0,,24149,"__ غاصت بىً الروايه المبدعه بنسقها الجميل وعذوبه الفاظها فى اعماق نفس الراهب وكيف يحادث نفسه ... __ الروايه عمل خطير حيث انها ذكرت فى ثناياها الكثير عن اصل الديانه المسيحيه وثالوثها الغامض والتناقضات والمعارضات الشرسه بين رؤوس الكنائس الكبرى وغلط المفاهيم وسوء التفسيرات وحسنها ... __ ارتأى قلبى للقلق والاضطراب الذى طالما ساور "" هيبا "" _ شخصيه الروايه _ فى حياته بين رغبته فى حياه الزهد والتقشف وجموح الطبيعه البشريه التى تتوق كثيرا الى الى العيش فى ترف الدنيا وملذاتها ومايعتريها احيانا من النزوع الى الشهوات البهيميه والافضاء بها فى عالم النزوات. * فى النهايه .. انها ابداع *",5.0,pos_rating
2905788220,False,finalized,3,12/23/2020 09:02:14,helpful,0.6632,,47459,كتاب خفيف .. لطيف .. ممتع .. ويشدّك لدرجة أنه من المتوقع أن تنهيه في جلسة واحدة .,4.0,pos_rating
2905788221,False,finalized,3,12/23/2020 09:02:14,helpful,0.6632,,37309,روايه هايله شدتنى جدا مقدرتش اسيبها الا لما اخلصها شابوه للكاتب,5.0,pos_rating
2905788222,False,finalized,3,12/23/2020 09:02:49,unrelated,0.3368,,22738,يستحق أكتر من 5 نجوم ومش هاين عليَّ النجمة اللي وقعت دي،، بس ما باليد حيلة,4.0,pos_rating
2905788223,False,finalized,3,12/23/2020 09:02:49,helpful,0.6632,,6829,القصة جميلة. بس أعيب برضه فيها كثرة التفاصيل اللى طولت القصة بدون داعى. كان ممكن الكتاب يقفل 200 صفحة لو شال تفاصيل كتير ملهاش لازمة,4.0,pos_rating
2905788224,False,finalized,3,12/23/2020 09:02:49,helpful,0.6632,,17928,اتمني ان اقرأ الافضل لها,3.0,neutral_ratings
2905788225,False,finalized,3,12/23/2020 09:02:49,helpful,0.6632,,7049,عشقت السرد والتشبيهات و التجهيز المتقن من عالم الطب النفسي و المتلازمات و الاعراض لكن ما ازعجني هو الاسقاط الغير مستوعب و التطويل في بعض الاماكن التي لاتستدعي ذلك. و في النهاية تستحق ا تكون افضل عامها و ليس افضل مراد,5.0,pos_rating
2905788226,False,finalized,3,12/23/2020 09:03:19,helpful,0.6632,,14708,حسيت فيها بملل شويه :/,3.0,neutral_ratings
2905788227,False,finalized,3,12/23/2020 09:03:19,helpful,0.6632,,38629,#الطنطورية ..رواية تعتبر تخليدا لحكاية أرض لا زالت تسأل عن شعبها !. شكرا .. أيتها الرااااااائعة #رضوى_عاشور. R.S,5.0,pos_rating
2905788228,False,finalized,3,12/23/2020 09:03:19,helpful,0.6632,,19501,اكثر ما حيرني في الرواية هو ان هي بترجع تاني لأمه تاني لية. الرواية تحفة بس مفيش حب يعمل كدا,4.0,pos_rating
2905788229,False,finalized,3,12/23/2020 09:03:19,helpful,0.6632,,17201,"اليُتم العاطفي هو ألمك السرّي أمام كل خيار ، لأنك في كلّ ما تفعلينه لا تقدمين حسابًا لأحد سوى نفسك ، كأنّ لا أحد يعنيه أمرك . "" الأسود يليق بكِ """,3.0,neutral_ratings
2905788230,False,finalized,3,12/23/2020 09:04:01,helpful,0.6632,,17749,راقيه و كلمات منتقاه ، تجعلك تحلّق فى الفضاء احيانا و مؤثره جدا ... اروع اخر نهايه روايه قرأت و اعتقد ستظل .... كل جمله تجعلك تفكر تصمت و تتذكر ... رائعه بحق,4.0,pos_rating
2905788231,False,finalized,3,12/23/2020 09:04:01,helpful,0.6632,,19331,مبالغه في قصه الراويه قليلا... من وجهه نظري لا اعتقد انه يوجد حب كهذا!!!!. ولا استطيع التصديق بانه لم تكره بعد كل ما فعله!!. كيف له ان يلعب بمشاعر الفتاه التي تحبه !!؟ انا لا اسمي هذا حب ولكن اسميه لعب بمشاعر فتاه. ولكن الروايه جميله جدا وممتعه وتاتي بعد كتاب دسم,3.0,neutral_ratings
2905788232,False,finalized,3,12/23/2020 09:04:01,helpful,0.6632,,17617,عندما يفترق اثنان لايكون اخر شجار بينهما هو سبب الفراق، الحقيقة يكتشفانها لاحقا بين الحطام، فالزلزال لايدمر القلوب المتصدعة الجدران والايلة للانهيار,5.0,pos_rating
2905788233,False,finalized,3,12/23/2020 09:04:01,helpful,0.6632,,41558,"سلبتني في البداية , ربما لانني لم اعرف اسلوبها السابق , و لكن في الثلثين الأخيرين , أيقنت أنها تافهة بمعنى الكلمة , عن فتاة لا زالت تهدر كرامتها و عمرها تحت قدمي متمرد عاق لكل شيء.. لا شيء يدعو للغفران.",1.0,neg_rating
2905788234,False,finalized,3,12/23/2020 09:04:38,helpful,1.0,,41546,"بدأت قرائتي للكتاب و أنا أقول أنني لم أتشوق لقراءة كتاب يوما ك "" فلتغفري ""من إعجابي الشديد للجزء الأول من القصة "" أحببتك أكثر مما ينبغي "" أبهرتني القصة من منظور "" جمانة "" و سلبت مني كل تفكيري.. بل و أبحرت مع القصة و اندمجت بها و أحببت مراجعة الرواية عدة مرات بعد إنتهائي منها و تذكر تفاصيلها.. و كنت أقول أنني أتمنى ألا يخيب ظني بالرواية الجديدة من منظور "" عزيز "" للقصة... أعجبني الكتاب جداً.. لم يختلف رأيي.. بل أحببت الرواية أكثر بعد قراءة الكتاب... أعجبني إوضاح بعض التفاصيل التي أثارت جدل القارئيين حول القصة أكثر بهذا الكتاب.. و وضع النقاط على الحروف... مصير كل عود يابس هو الكسر.. شرح ما عاناه عزيز و سبب قسوته.. من المؤكد أن أي قارىء ببداية الكتاب سينتابه فضول معرفة التفاصيل التي لم تحكى بالكتاب السابق.. و الكاتبة أثير بالمختصر أبدعت بحق بخلق تكملة للرواية بشكل رائع.. وجدنا فيه سبب الضعف الذي أنتاب عزيز.. مدى تأثير جمانة على حياته.. حب ك حبهما نوع من أنواع العذاب الرحيم.. لا قدرة على البعد و لا حياة بقرب بعضهما.. لكنهما وجدا الطريقة للتعايش.. ربما بطيشه الزائد و ربما بغفرانها له حيث ما كان من الممكن إكمال الرواية لولا قلب رحيم من جمان.. مع كل سطر في احببتك اكثر مما ينبغي كنت العن عزيز و أحقد عليه و أشعر بالشفقة على جمان.. لكن الحب أعمى و هي غير ملامة.. كما أن شرح الكاتبة المفصل لمشاعرها و ما تكن له و ما تشعر به كان كافيا لنغفر لعزيز مع جمان زلاته و أخطائه معها.. مبررات عزيز على أفعاله جاءت مقنعة بعض الشيء في بعض الأحيان و جميلة ب مشاعر الغيرة التي قد يشعر بها رجل على أنثاه و لو أن أفعاله صادمة إتجاه غيرته.. و من المؤكد أن تصرفاته الأخرى ليس لها أي مبرر غير أنه فشل في الإحتفاظ بها بجدارة و مع مرتبة الشرف... أعتقد أهم ما في الكتابيين معا و سبب نجاحهما هو شرح الكاتبة للتفاصيل و المشاعر و دقتها... كلماتها قادرة على أن تسكن كيان أي قلب و أي مشاعر نابضة.. إحساسها عالي في الكتابة و كلماتها موزونة و مرتبة.. مع أنني أظن أنها لا تمتلك المقدار الكافي من الثروة اللغوية بالنسبة لكاتبة أصبحت معروفة.. لكنني لا أنقدها بهذا التعليق... مجرد ملاحظة. أهنئها على أجمل ما قدمت.. أعتبر هذه الرواية و الجزء الأول منها من الكتب المفضلة لدي و لا أملك أي إنتقاد إتجاهها... أظن أن الكاتبة أثير قادرة على خلق جزء ثالث من القصة.. كم أتطلع لقرائة المزيد و تكملة الحكاية التي أنهتها بالكتاب الأول ب "" لم ننتهي "" و أنهتها بالكتاب الثاني ب "" فلتغفري "" .. أهي قادرة على المزيد يا ترى؟. أود قراءة المزيد من أعمالها قريبا.. مثل كتابها الناجح "" في ديسمبر تنتهي كل الأحلام "". شكرا من كل قلب على المتعة التي أضفتيها لنا في كتابين رائعين و أتمنى لكي النجاح الدائم و الإستمرار بإظهار موهبتك.",5.0,pos_rating
2905788235,False,finalized,3,12/23/2020 09:04:38,helpful,0.6632,,33791,رواية اكثر من رائعه .. نأخدك لعالم آخر .. تعزلك عما حولك .. رغم انها تتحدث بحال من الاحوال عن عالمنا الذى نعيشه .. من أروع ما قرأت.,4.0,pos_rating
2905788236,False,finalized,3,12/23/2020 09:04:38,helpful,0.6632,,52687,هى رواية عن العشق الالهى فى الصوفية ، وهى نقطة تواصل الى كل عاشق حقيقى لله فاترى فيها نفسك من وراء الأحداث حينما تبداء ان تعيش بهذه القواعد الأربعون,5.0,pos_rating
2905788237,False,finalized,3,12/23/2020 09:04:38,helpful,0.6632,,48177,شخصية وليد كانت مثالية كتييييير. و شخصية رغد ضلت طفولية رغم كبرها !,4.0,pos_rating
2905788238,False,finalized,3,12/23/2020 09:05:12,helpful,0.6632,,46312,بعض المقالات جيدة و بعضها مجرد ثرثرة.. و لكن هذا لا يمنعك من استشعار عقلية الكاتب الفلسفية و التفكر معه فيما لفت انتباهه... قد تتفق معه و قد لا تتفق معه.. و لكنك ستتفكر في كثير مما نعتبره من مسلمات حياتنا الان,3.0,neutral_ratings
2905788239,False,finalized,3,12/23/2020 09:05:12,helpful,0.6632,,47517,كتاب عادي جداً !. توقفت عن متابعة قراءته عند الصفحة 114 ، وذهبتُ إلى كتاب آخر ..,2.0,neg_rating
2905788240,False,finalized,3,12/23/2020 09:05:12,helpful,1.0,,37674,لم ولن تستطيع بضع صفحات مهما بلغت أن تتحمل كل هذا الدم ؟ الحزن ، الدمار والمآسي! لكن لا بد من تأريخ وتوثيق أكبر قدر ممكن من الأحداث . رضوى عاشور قامت بتأريخ الكثير والكثير بطريقة أدبية تشد القارئ ، لتؤكد أن الكاتب العظيم لا يحتاج أن يستخدم كلمات معقدة بل من الممكن إنتاج مادة أدبية عظيمة بطريقة سلسة تصل لكل القراء !. شكرا رضوى على هذه الشهادات العامة. لم أشك للحظة أن رضوى فلسطينية,5.0,pos_rating
2905788241,False,finalized,3,12/23/2020 09:05:12,helpful,0.6632,,30830,إعادة صياغة جيدة جدا لفرتيجو.. أتنمى أن أرى اختلاف في الفيل الأزق.. وفي سؤال ملح ينتابني لما خلصت الرواية,3.0,neutral_ratings
2905788242,False,finalized,3,12/23/2020 09:05:56,helpful,1.0,,26396,اقراها وانذكر انها مبنيه على قصه حقيقيه روحي تنعصر مع كل موقف ،. روايه متكامله بطريقه مثاليه. مؤثره,5.0,pos_rating
2905788243,False,finalized,3,12/23/2020 09:05:56,helpful,0.6632,,53600,كانت رائحة الحرب ما تزال هناك.... ترى كيف تكون رائحة الحرب تلك.. وكيف استطعت أن أشم رائحة البارود في أنفي بمجرد قراءتي لذلك التعبير؟!. كيف لإنسان أن يدخل إلي بيت كان يوماً ما بيته.. ويري أشياؤه الخاصة والمقدسة.. أثاث منزله والذكريات التي تحتل كل ركن من المنزل وقد صارت لأشخاص آخرين.. لا يعرفهم.. ولا يعرفونه.. بل صاروا ينسجون هم الآخرين ذكرياتهم على بقايا ذكرياتك.. وتري أنت بعينك كل ذلك وتتقبله أي نوع من الصمود ذلك من تحتاج.. كيف استطاع غسان كنفاني أن ينقلني إلي تلك الغرفة التي جمعته بماضيه الذي بحث عنه طويلاً.. كيف استطعت أن آري ريشات الطاوس.. والطاولة والمقعد.. أن أتخيل المنزل.. أن آري تعبير وجهه وهو يري ابنه ال1ي بحث عنه بينه ركام الماضي وقد صار على الجانب الآخر... كيف استطاع أن يجعلني آري ما حث لبيته الصغير وابنه الذي فقده وهو يحدث لوطن. بالكامل.. بل لأمة كاملة.. أتعرفين ما الوطن يا صفية.. الوطن ألايحدث ذلك كله.,5.0,pos_rating
2905788244,False,finalized,3,12/23/2020 09:05:56,helpful,1.0,,16894,لم تكُن بهذا الجمال الذي وُصفَت فيه. تحتوي على الكثير من التفاصيل الممُلّة التي قد تُشّتت ذهن القارئ,3.0,neutral_ratings
2905788245,False,finalized,3,12/23/2020 09:05:56,helpful,0.6632,,25359,عمل اكثر من رائع وقوي جدا تسعد حينما تنتهي منك لكن ياتيك صوت من اخلك يتمني لو كان الراوي سجل عن نفسه اكثر مما قال,5.0,pos_rating
